add_ds_card,mult_ds_card,count
45,120,1446
45,121,1633
45,122,1662
45,123,1893
45,124,1952
45,125,1984
45,126,2026
45,127,1874
45,128,1927
45,129,1720
45,130,1420
45,131,1177
45,132,977
45,133,858
45,134,803
45,135,666
45,136,825
45,137,727
45,138,864
45,139,832
45,140,839
45,141,810
45,142,715
45,143,657
45,144,616
45,145,513
45,146,457
45,147,359
45,148,285
45,149,294
45,150,298
45,151,288
45,152,287
45,153,246
45,154,270
45,155,234
45,156,254
45,157,235
45,158,191
45,159,179
45,160,162
45,161,143
45,162,107
45,163,84
45,164,75
45,165,78
45,166,73
45,167,79
45,168,65
45,169,62
45,170,56
45,171,62
45,172,44
45,173,47
45,174,46
45,175,33
45,176,30
45,177,18
45,178,20
45,179,12
45,180,26
45,181,17
45,182,16
45,183,13
45,184,13
45,185,12
45,186,7
45,187,9
45,188,6
45,189,5
45,190,6
45,191,2
45,192,5
45,193,3
45,194,5
45,195,2
45,196,3
45,197,1
45,198,2
45,199,1
45,200,1
45,203,1
45,205,1
45,206,2
45,207,1
45,208,1
45,211,1
45,212,1
46,54,1
46,56,1
46,57,1
46,58,4
46,59,11
46,60,19
46,61,31
46,62,53
46,63,79
46,64,89
46,65,152
46,66,123
46,67,118
46,68,225
46,69,239
46,70,465
46,71,671
46,72,927
46,73,1068
46,74,1769
46,75,2016
46,76,1959
46,77,1849
46,78,928
46,79,792
46,80,1003
46,81,1496
46,82,1565
46,83,2457
46,84,3158
46,85,3653
46,86,3769
46,87,4890
46,88,4658
46,89,3954
46,90,3192
46,91,1504
46,92,1562
46,93,2191
46,94,2505
46,95,3230
46,96,3210
46,97,4196
46,98,4982
46,99,4934
46,100,4785
46,101,5043
46,102,4130
46,103,3433
46,104,2345
46,105,1930
46,106,1841
46,107,2318
46,108,2898
46,109,3194
46,110,3501
46,111,3344
46,112,3907
46,113,4031
46,114,3488
46,115,3177
46,116,3090
46,117,2151
46,118,1678
46,119,1776
46,120,1522
46,121,1788
46,122,1743
46,123,2049
46,124,2192
46,125,2298
46,126,2197
46,127,1977
46,128,2076
46,129,1866
46,130,1518
46,131,1363
46,132,1191
46,133,1007
46,134,887
46,135,810
46,136,1010
46,137,936
46,138,1007
46,139,909
46,140,1019
46,141,949
46,142,885
46,143,905
46,144,738
46,145,585
46,146,572
46,147,440
46,148,391
46,149,419
46,150,342
46,151,380
46,152,343
46,153,349
46,154,348
46,155,338
46,156,317
46,157,288
46,158,287
46,159,222
46,160,199
46,161,169
46,162,134
46,163,150
46,164,127
46,165,97
46,166,96
46,167,89
46,168,93
46,169,98
46,170,88
46,171,78
46,172,76
46,173,47
46,174,52
46,175,46
46,176,40
46,177,31
46,178,26
46,179,28
46,180,22
46,181,24
46,182,27
46,183,22
46,184,15
46,185,13
46,186,14
46,187,12
46,188,10
46,189,10
46,190,9
46,191,5
46,192,5
46,193,5
46,194,3
46,195,3
46,196,5
46,197,4
46,198,1
46,199,3
46,200,3
46,201,3
46,202,1
46,203,3
46,211,1
46,219,1
47,56,1
47,57,1
47,59,1
47,60,2
47,61,4
47,62,9
47,63,21
47,64,19
47,65,24
47,66,39
47,67,44
47,68,81
47,69,91
47,70,223
47,71,295
47,72,375
47,73,406
47,74,711
47,75,839
47,76,884
47,77,819
47,78,504
47,79,526
47,80,615
47,81,945
47,82,1066
47,83,1617
47,84,2093
47,85,2440
47,86,2558
47,87,3255
47,88,3095
47,89,2727
47,90,2252
47,91,1199
47,92,1310
47,93,1761
47,94,2187
47,95,2649
47,96,2709
47,97,3562
47,98,4047
47,99,4273
47,100,4142
47,101,4323
47,102,3373
47,103,3154
47,104,2219
47,105,1876
47,106,1939
47,107,2320
47,108,2865
47,109,3234
47,110,3381
47,111,3521
47,112,3823
47,113,4111
47,114,3625
47,115,3320
47,116,3084
47,117,2330
47,118,1975
47,119,1970
47,120,1818
47,121,2145
47,122,2071
47,123,2439
47,124,2544
47,125,2596
47,126,2648
47,127,2474
47,128,2527
47,129,2223
47,130,1907
47,131,1687
47,132,1593
47,133,1279
47,134,1158
47,135,1111
47,136,1406
47,137,1376
47,138,1388
47,139,1303
47,140,1455
47,141,1251
47,142,1312
47,143,1199
47,144,1073
47,145,961
47,146,859
47,147,704
47,148,600
47,149,609
47,150,614
47,151,619
47,152,582
47,153,540
47,154,604
47,155,537
47,156,560
47,157,473
47,158,458
47,159,397
47,160,343
47,161,326
47,162,288
47,163,230
47,164,220
47,165,208
47,166,206
47,167,220
47,168,185
47,169,180
47,170,166
47,171,181
47,172,142
47,173,145
47,174,134
47,175,107
47,176,92
47,177,96
47,178,57
47,179,72
47,180,68
47,181,52
47,182,59
47,183,46
47,184,51
47,185,47
47,186,33
47,187,25
47,188,39
47,189,27
47,190,32
47,191,17
47,192,19
47,193,13
47,194,14
47,195,10
47,196,10
47,197,14
47,198,10
47,199,10
47,200,7
47,201,12
47,202,4
47,203,6
47,204,6
47,205,4
47,206,3
47,207,4
47,208,1
47,209,2
47,210,3
47,211,1
47,212,2
47,213,1
47,216,2
47,217,1
47,218,1
47,222,1
47,229,1
47,230,1
48,54,1
48,60,1
48,62,1
48,63,4
48,64,3
48,65,6
48,66,10
48,67,14
48,68,20
48,69,27
48,70,70
48,71,78
48,72,112
48,73,139
48,74,198
48,75,241
48,76,291
48,77,282
48,78,183
48,79,261
48,80,325
48,81,503
48,82,602
48,83,816
48,84,1116
48,85,1347
48,86,1349
48,87,1734
48,88,1793
48,89,1564
48,90,1245
48,91,781
48,92,829
48,93,1189
48,94,1480
48,95,1796
48,96,1969
48,97,2560
48,98,2844
48,99,2786
48,100,2873
48,101,3018
48,102,2512
48,103,2270
48,104,1678
48,105,1333
48,106,1452
48,107,1914
48,108,2258
48,109,2571
48,110,2616
48,111,2761
48,112,3107
48,113,3276
48,114,2874
48,115,2642
48,116,2563
48,117,1957
48,118,1671
48,119,1689
48,120,1522
48,121,1691
48,122,1885
48,123,2060
48,124,2164
48,125,2355
48,126,2291
48,127,2095
48,128,2242
48,129,2003
48,130,1671
48,131,1515
48,132,1300
48,133,1211
48,134,1044
48,135,1125
48,136,1346
48,137,1249
48,138,1271
48,139,1228
48,140,1316
48,141,1206
48,142,1197
48,143,1146
48,144,980
48,145,913
48,146,816
48,147,674
48,148,636
48,149,642
48,150,606
48,151,564
48,152,568
48,153,550
48,154,623
48,155,486
48,156,532
48,157,529
48,158,513
48,159,412
48,160,403
48,161,316
48,162,280
48,163,260
48,164,217
48,165,237
48,166,217
48,167,223
48,168,197
48,169,204
48,170,178
48,171,166
48,172,148
48,173,144
48,174,140
48,175,116
48,176,127
48,177,106
48,178,92
48,179,78
48,180,57
48,181,62
48,182,67
48,183,49
48,184,49
48,185,49
48,186,38
48,187,47
48,188,38
48,189,34
48,190,37
48,191,21
48,192,25
48,193,29
48,194,16
48,195,12
48,196,8
48,197,6
48,198,11
48,199,11
48,200,12
48,201,9
48,202,6
48,203,4
48,204,5
48,205,5
48,206,4
48,207,5
48,208,3
48,209,3
48,210,4
48,212,1
48,213,2
48,215,3
48,216,1
48,217,1
48,219,2
48,221,1
48,225,1
49,65,1
49,66,1
49,68,7
49,69,3
49,70,6
49,71,12
49,72,22
49,73,32
49,74,50
49,75,66
49,76,63
49,77,77
49,78,75
49,79,104
49,80,123
49,81,190
49,82,247
49,83,333
49,84,449
49,85,508
49,86,613
49,87,783
49,88,711
49,89,761
49,90,557
49,91,443
49,92,523
49,93,694
49,94,861
49,95,1076
49,96,1173
49,97,1555
49,98,1705
49,99,1710
49,100,1760
49,101,1901
49,102,1559
49,103,1445
49,104,1137
49,105,1037
49,106,1150
49,107,1468
49,108,1681
49,109,1910
49,110,1998
49,111,2247
49,112,2359
49,113,2488
49,114,2144
49,115,2164
49,116,2006
49,117,1547
49,118,1422
49,119,1467
49,120,1437
49,121,1577
49,122,1798
49,123,1928
49,124,2146
49,125,2148
49,126,2026
49,127,2038
49,128,2021
49,129,1822
49,130,1700
49,131,1557
49,132,1403
49,133,1248
49,134,1164
49,135,1212
49,136,1429
49,137,1403
49,138,1404
49,139,1438
49,140,1381
49,141,1403
49,142,1446
49,143,1219
49,144,1208
49,145,1065
49,146,960
49,147,780
49,148,828
49,149,768
49,150,772
49,151,802
49,152,780
49,153,754
49,154,809
49,155,755
49,156,737
49,157,691
49,158,624
49,159,601
49,160,506
49,161,459
49,162,449
49,163,435
49,164,364
49,165,362
49,166,302
49,167,364
49,168,342
49,169,373
49,170,280
49,171,304
49,172,230
49,173,251
49,174,257
49,175,237
49,176,193
49,177,166
49,178,141
49,179,149
49,180,123
49,181,112
49,182,131
49,183,133
49,184,109
49,185,93
49,186,83
49,187,87
49,188,77
49,189,86
49,190,65
49,191,75
49,192,47
49,193,50
49,194,37
49,195,34
49,196,30
49,197,37
49,198,28
49,199,30
49,200,22
49,201,28
49,202,23
49,203,21
49,204,20
49,205,14
49,206,15
49,207,9
49,208,13
49,209,12
49,210,6
49,211,9
49,212,5
49,213,6
49,214,7
49,215,6
49,216,6
49,217,4
49,218,2
49,219,4
49,220,1
49,221,4
49,222,4
49,223,2
49,224,4
49,226,1
49,228,1
49,229,1
49,233,1
49,239,1
50,68,1
50,69,2
50,71,2
50,72,2
50,73,3
50,74,10
50,75,15
50,76,10
50,77,15
50,78,11
50,79,17
50,80,31
50,81,49
50,82,60
50,83,83
50,84,103
50,85,126
50,86,158
50,87,206
50,88,192
50,89,216
50,90,171
50,91,174
50,92,211
50,93,279
50,94,364
50,95,390
50,96,517
50,97,606
50,98,701
50,99,697
50,100,780
50,101,830
50,102,735
50,103,662
50,104,538
50,105,558
50,106,586
50,107,787
50,108,874
50,109,957
50,110,1034
50,111,1173
50,112,1233
50,113,1294
50,114,1194
50,115,1141
50,116,1121
50,117,959
50,118,784
50,119,825
50,120,812
50,121,928
50,122,1053
50,123,1077
50,124,1115
50,125,1247
50,126,1165
50,127,1212
50,128,1154
50,129,1143
50,130,1008
50,131,925
50,132,817
50,133,721
50,134,743
50,135,685
50,136,854
50,137,864
50,138,834
50,139,926
50,140,890
50,141,831
50,142,866
50,143,789
50,144,737
50,145,620
50,146,649
50,147,534
50,148,545
50,149,478
50,150,497
50,151,488
50,152,515
50,153,454
50,154,475
50,155,474
50,156,472
50,157,448
50,158,413
50,159,392
50,160,349
50,161,311
50,162,286
50,163,271
50,164,236
50,165,201
50,166,225
50,167,256
50,168,223
50,169,217
50,170,201
50,171,177
50,172,179
50,173,175
50,174,140
50,175,149
50,176,167
50,177,113
50,178,99
50,179,90
50,180,86
50,181,91
50,182,78
50,183,81
50,184,64
50,185,58
50,186,69
50,187,58
50,188,56
50,189,56
50,190,37
50,191,42
50,192,27
50,193,32
50,194,24
50,195,29
50,196,29
50,197,23
50,198,19
50,199,24
50,200,23
50,201,11
50,202,17
50,203,12
50,204,13
50,205,13
50,206,11
50,207,6
50,208,5
50,209,8
50,210,2
50,211,3
50,212,6
50,213,4
50,214,3
50,215,1
50,216,2
50,217,4
50,218,2
50,219,3
50,220,2
50,221,2
50,223,4
50,224,1
50,225,1
50,226,1
50,227,1
50,230,1
50,243,1
51,73,1
51,74,1
51,75,1
51,77,1
51,78,3
51,79,2
51,80,2
51,81,4
51,82,4
51,83,13
51,84,15
51,85,20
51,86,30
51,87,29
51,88,37
51,89,37
51,90,31
51,91,39
51,92,46
51,93,69
51,94,93
51,95,91
51,96,124
51,97,157
51,98,156
51,99,185
51,100,221
51,101,232
51,102,218
51,103,224
51,104,190
51,105,201
51,106,236
51,107,319
51,108,355
51,109,378
51,110,411
51,111,562
51,112,520
51,113,586
51,114,581
51,115,506
51,116,543
51,117,488
51,118,407
51,119,475
51,120,498
51,121,512
51,122,613
51,123,680
51,124,716
51,125,785
51,126,712
51,127,789
51,128,812
51,129,700
51,130,691
51,131,674
51,132,520
51,133,589
51,134,584
51,135,609
51,136,693
51,137,679
51,138,681
51,139,660
51,140,795
51,141,710
51,142,739
51,143,691
51,144,622
51,145,572
51,146,612
51,147,470
51,148,504
51,149,503
51,150,492
51,151,527
51,152,540
51,153,484
51,154,513
51,155,563
51,156,485
51,157,467
51,158,441
51,159,483
51,160,382
51,161,376
51,162,343
51,163,325
51,164,319
51,165,302
51,166,284
51,167,312
51,168,293
51,169,291
51,170,263
51,171,272
51,172,238
51,173,251
51,174,234
51,175,205
51,176,217
51,177,171
51,178,171
51,179,139
51,180,129
51,181,138
51,182,139
51,183,154
51,184,127
51,185,126
51,186,91
51,187,97
51,188,98
51,189,111
51,190,95
51,191,83
51,192,63
51,193,60
51,194,57
51,195,64
51,196,54
51,197,51
51,198,46
51,199,40
51,200,35
51,201,32
51,202,39
51,203,40
51,204,28
51,205,25
51,206,24
51,207,21
51,208,12
51,209,21
51,210,16
51,211,21
51,212,10
51,213,13
51,214,15
51,215,11
51,216,13
51,217,8
51,218,9
51,219,10
51,220,2
51,221,5
51,222,7
51,223,6
51,224,4
51,225,4
51,226,3
51,227,5
51,228,2
51,229,2
51,230,1
51,231,4
51,233,2
51,236,2
51,238,2
51,239,1
51,243,1
51,246,1
51,249,1
