N,set_cardinality,add_ds_card,mult_ds_card,count
24,7,17,24,10
24,7,17,25,80
24,7,17,26,45
24,7,17,27,288
24,7,17,28,544
24,7,18,18,2
24,7,18,19,4
24,7,18,22,23
24,7,18,23,27
24,7,18,24,45
24,7,18,25,217
24,7,18,26,189
24,7,18,27,1123
24,7,18,28,2192
24,7,19,18,1
24,7,19,19,1
24,7,19,21,2
24,7,19,22,35
24,7,19,23,32
24,7,19,24,57
24,7,19,25,291
24,7,19,26,356
24,7,19,27,1991
24,7,19,28,4094
24,7,20,18,2
24,7,20,19,2
24,7,20,20,11
24,7,20,21,7
24,7,20,22,85
24,7,20,23,75
24,7,20,24,154
24,7,20,25,866
24,7,20,26,775
24,7,20,27,5168
24,7,20,28,10473
24,7,21,19,7
24,7,21,20,1
24,7,21,21,7
24,7,21,22,69
24,7,21,23,120
24,7,21,24,246
24,7,21,25,1330
24,7,21,26,1492
24,7,21,27,9325
24,7,21,28,19297
24,7,22,18,3
24,7,22,19,5
24,7,22,20,10
24,7,22,21,14
24,7,22,22,153
24,7,22,23,167
24,7,22,24,422
24,7,22,25,2618
24,7,22,26,2719
24,7,22,27,18293
24,7,22,28,37540
24,7,23,18,5
24,7,23,19,1
24,7,23,20,9
24,7,23,21,15
24,7,23,22,184
24,7,23,23,184
24,7,23,24,449
24,7,23,25,3357
24,7,23,26,3355
24,7,23,27,24311
24,7,23,28,49074
24,7,24,18,3
24,7,24,19,1
24,7,24,20,9
24,7,24,21,12
24,7,24,22,229
24,7,24,23,119
24,7,24,24,477
24,7,24,25,3707
24,7,24,26,3284
24,7,24,27,25674
24,7,24,28,49405
24,7,25,20,3
24,7,25,21,3
24,7,25,22,143
24,7,25,23,69
24,7,25,24,212
24,7,25,25,2226
24,7,25,26,1787
24,7,25,27,14640
24,7,25,28,26211
24,7,26,18,2
24,7,26,20,1
24,7,26,21,1
24,7,26,22,71
24,7,26,23,22
24,7,26,24,60
24,7,26,25,736
24,7,26,26,481
24,7,26,27,4224
24,7,26,28,7088
24,7,27,24,3
24,7,27,25,22
24,7,27,26,10
24,7,27,27,134
24,7,27,28,177
25,7,13,25,6
25,7,13,26,4
25,7,13,27,7
25,7,13,28,23
25,7,14,22,3
25,7,14,25,5
25,7,14,26,4
25,7,14,27,17
25,7,14,28,37
25,7,15,22,7
25,7,15,23,4
25,7,15,24,2
25,7,15,25,20
25,7,15,26,16
25,7,15,27,72
25,7,15,28,146
25,7,16,22,8
25,7,16,23,6
25,7,16,24,4
25,7,16,25,32
25,7,16,26,27
25,7,16,27,157
25,7,16,28,258
25,7,17,19,2
25,7,17,22,13
25,7,17,23,14
25,7,17,24,10
25,7,17,25,80
25,7,17,26,48
25,7,17,27,330
25,7,17,28,607
25,7,18,18,2
25,7,18,19,4
25,7,18,22,23
25,7,18,23,27
25,7,18,24,49
25,7,18,25,226
25,7,18,26,222
25,7,18,27,1275
25,7,18,28,2580
25,7,19,18,1
25,7,19,19,1
25,7,19,21,2
25,7,19,22,38
25,7,19,23,32
25,7,19,24,60
25,7,19,25,321
25,7,19,26,402
25,7,19,27,2287
25,7,19,28,4846
25,7,20,18,2
25,7,20,19,2
25,7,20,20,11
25,7,20,21,7
25,7,20,22,90
25,7,20,23,77
25,7,20,24,161
25,7,20,25,930
25,7,20,26,921
25,7,20,27,6047
25,7,20,28,12430
25,7,21,19,7
25,7,21,20,1
25,7,21,21,7
25,7,21,22,80
25,7,21,23,127
25,7,21,24,285
25,7,21,25,1491
25,7,21,26,1803
25,7,21,27,11149
25,7,21,28,23467
25,7,22,18,3
25,7,22,19,5
25,7,22,20,10
25,7,22,21,14
25,7,22,22,170
25,7,22,23,195
25,7,22,24,474
25,7,22,25,2959
25,7,22,26,3542
25,7,22,27,23224
25,7,22,28,47708
25,7,23,18,5
25,7,23,19,1
25,7,23,20,9
25,7,23,21,15
25,7,23,22,216
25,7,23,23,228
25,7,23,24,525
25,7,23,25,4055
25,7,23,26,4839
25,7,23,27,32637
25,7,23,28,66068
25,7,24,18,3
25,7,24,19,3
25,7,24,20,10
25,7,24,21,14
25,7,24,22,260
25,7,24,23,169
25,7,24,24,627
25,7,24,25,4754
25,7,24,26,5569
25,7,24,27,38148
25,7,24,28,71745
25,7,25,19,2
25,7,25,20,3
25,7,25,21,9
25,7,25,22,177
25,7,25,23,125
25,7,25,24,331
25,7,25,25,3214
25,7,25,26,3525
25,7,25,27,24314
25,7,25,28,41964
25,7,26,18,2
25,7,26,19,1
25,7,26,20,1
25,7,26,21,6
25,7,26,22,105
25,7,26,23,51
25,7,26,24,131
25,7,26,25,1287
25,7,26,26,1275
25,7,26,27,8358
25,7,26,28,13033
25,7,27,20,1
25,7,27,21,1
25,7,27,22,2
25,7,27,23,2
25,7,27,24,10
25,7,27,25,56
25,7,27,26,82
25,7,27,27,442
25,7,27,28,524
26,7,13,25,6
26,7,13,26,4
26,7,13,27,8
26,7,13,28,26
26,7,14,22,3
26,7,14,25,5
26,7,14,26,4
26,7,14,27,18
26,7,14,28,42
26,7,15,22,7
26,7,15,23,4
26,7,15,24,2
26,7,15,25,20
26,7,15,26,16
26,7,15,27,75
26,7,15,28,170
26,7,16,22,8
26,7,16,23,6
26,7,16,24,4
26,7,16,25,32
26,7,16,26,27
26,7,16,27,169
26,7,16,28,294
26,7,17,19,2
26,7,17,22,13
26,7,17,23,14
26,7,17,24,10
26,7,17,25,83
26,7,17,26,52
26,7,17,27,355
26,7,17,28,683
26,7,18,18,2
26,7,18,19,4
26,7,18,22,24
26,7,18,23,27
26,7,18,24,49
26,7,18,25,240
26,7,18,26,233
26,7,18,27,1421
26,7,18,28,3046
26,7,19,18,1
26,7,19,19,1
26,7,19,21,2
26,7,19,22,38
26,7,19,23,34
26,7,19,24,60
26,7,19,25,338
26,7,19,26,420
26,7,19,27,2583
26,7,19,28,5697
26,7,20,18,2
26,7,20,19,2
26,7,20,20,11
26,7,20,21,7
26,7,20,22,95
26,7,20,23,78
26,7,20,24,165
26,7,20,25,1018
26,7,20,26,956
26,7,20,27,6728
26,7,20,28,14974
26,7,21,19,7
26,7,21,20,1
26,7,21,21,7
26,7,21,22,82
26,7,21,23,129
26,7,21,24,290
26,7,21,25,1585
26,7,21,26,1911
26,7,21,27,12792
26,7,21,28,28718
26,7,22,18,3
26,7,22,19,5
26,7,22,20,10
26,7,22,21,14
26,7,22,22,173
26,7,22,23,204
26,7,22,24,486
26,7,22,25,3323
26,7,22,26,3854
26,7,22,27,27929
26,7,22,28,61107
26,7,23,18,5
26,7,23,19,1
26,7,23,20,9
26,7,23,21,15
26,7,23,22,233
26,7,23,23,242
26,7,23,24,550
26,7,23,25,4716
26,7,23,26,5409
26,7,23,27,40869
26,7,23,28,89735
26,7,24,18,3
26,7,24,19,3
26,7,24,20,10
26,7,24,21,14
26,7,24,22,300
26,7,24,23,180
26,7,24,24,697
26,7,24,25,5939
26,7,24,26,6441
26,7,24,27,51106
26,7,24,28,106599
26,7,25,19,2
26,7,25,20,3
26,7,25,21,9
26,7,25,22,223
26,7,25,23,138
26,7,25,24,398
26,7,25,25,4390
26,7,25,26,4398
26,7,25,27,35862
26,7,25,28,69735
26,7,26,18,2
26,7,26,19,1
26,7,26,20,1
26,7,26,21,6
26,7,26,22,156
26,7,26,23,62
26,7,26,24,170
26,7,26,25,1941
26,7,26,26,1764
26,7,26,27,13939
26,7,26,28,25620
26,7,27,18,1
26,7,27,20,1
26,7,27,21,1
26,7,27,22,14
26,7,27,23,2
26,7,27,24,15
26,7,27,25,130
26,7,27,26,126
26,7,27,27,985
26,7,27,28,1571
26,7,28,27,2
26,7,28,28,8
27,7,13,25,6
27,7,13,26,5
27,7,13,27,8
27,7,13,28,29
27,7,14,22,3
27,7,14,25,6
27,7,14,26,5
27,7,14,27,18
27,7,14,28,46
27,7,15,22,8
27,7,15,23,6
27,7,15,24,2
27,7,15,25,20
27,7,15,26,18
27,7,15,27,79
27,7,15,28,188
27,7,16,22,9
27,7,16,23,6
27,7,16,24,5
27,7,16,25,35
27,7,16,26,28
27,7,16,27,172
27,7,16,28,333
27,7,17,19,3
27,7,17,22,13
27,7,17,23,14
27,7,17,24,13
27,7,17,25,86
27,7,17,26,52
27,7,17,27,362
27,7,17,28,777
27,7,18,18,2
27,7,18,19,4
27,7,18,22,25
27,7,18,23,27
27,7,18,24,50
27,7,18,25,257
27,7,18,26,239
27,7,18,27,1581
27,7,18,28,3537
27,7,19,18,1
27,7,19,19,1
27,7,19,21,2
27,7,19,22,40
27,7,19,23,34
27,7,19,24,60
27,7,19,25,364
27,7,19,26,441
27,7,19,27,2833
27,7,19,28,6746
27,7,20,18,2
27,7,20,19,2
27,7,20,20,11
27,7,20,21,7
27,7,20,22,108
27,7,20,23,84
27,7,20,24,183
27,7,20,25,1148
27,7,20,26,1046
27,7,20,27,7565
27,7,20,28,17692
27,7,21,19,13
27,7,21,20,1
27,7,21,21,8
27,7,21,22,115
27,7,21,23,141
27,7,21,24,326
27,7,21,25,1855
27,7,21,26,2081
27,7,21,27,14506
27,7,21,28,34545
27,7,22,18,3
27,7,22,19,6
27,7,22,20,15
27,7,22,21,18
27,7,22,22,198
27,7,22,23,225
27,7,22,24,576
27,7,22,25,3919
27,7,22,26,4268
27,7,22,27,32621
27,7,22,28,76833
27,7,23,18,6
27,7,23,19,1
27,7,23,20,13
27,7,23,21,22
27,7,23,22,310
27,7,23,23,285
27,7,23,24,695
27,7,23,25,5915
27,7,23,26,6393
27,7,23,27,49715
27,7,23,28,118173
27,7,24,18,3
27,7,24,19,5
27,7,24,20,16
27,7,24,21,24
27,7,24,22,395
27,7,24,23,292
27,7,24,24,989
27,7,24,25,8060
27,7,24,26,8253
27,7,24,27,66933
27,7,24,28,150354
27,7,25,18,1
27,7,25,19,2
27,7,25,20,3
27,7,25,21,15
27,7,25,22,315
27,7,25,23,208
27,7,25,24,629
27,7,25,25,6668
27,7,25,26,6152
27,7,25,27,51267
27,7,25,28,107440
27,7,26,18,2
27,7,26,19,2
27,7,26,20,1
27,7,26,21,7
27,7,26,22,201
27,7,26,23,92
27,7,26,24,267
27,7,26,25,3279
27,7,26,26,2721
27,7,26,27,22824
27,7,26,28,44072
27,7,27,18,1
27,7,27,20,1
27,7,27,21,1
27,7,27,22,30
27,7,27,23,5
27,7,27,24,30
27,7,27,25,315
27,7,27,26,267
27,7,27,27,2138
27,7,27,28,3468
27,7,28,25,2
27,7,28,26,3
27,7,28,27,6
27,7,28,28,23
28,7,13,25,7
28,7,13,26,5
28,7,13,27,8
28,7,13,28,32
28,7,14,22,3
28,7,14,25,6
28,7,14,26,5
28,7,14,27,18
28,7,14,28,52
28,7,15,22,8
28,7,15,23,6
28,7,15,24,2
28,7,15,25,20
28,7,15,26,19
28,7,15,27,83
28,7,15,28,210
28,7,16,22,9
28,7,16,23,6
28,7,16,24,5
28,7,16,25,39
28,7,16,26,30
28,7,16,27,189
28,7,16,28,370
28,7,17,19,3
28,7,17,22,13
28,7,17,23,14
28,7,17,24,13
28,7,17,25,93
28,7,17,26,63
28,7,17,27,404
28,7,17,28,841
28,7,18,18,2
28,7,18,19,4
28,7,18,22,25
28,7,18,23,28
28,7,18,24,53
28,7,18,25,289
28,7,18,26,265
28,7,18,27,1764
28,7,18,28,4022
28,7,19,18,1
28,7,19,19,1
28,7,19,21,2
28,7,19,22,47
28,7,19,23,37
28,7,19,24,63
28,7,19,25,412
28,7,19,26,485
28,7,19,27,3195
28,7,19,28,7701
28,7,20,18,2
28,7,20,19,2
28,7,20,20,11
28,7,20,21,7
28,7,20,22,120
28,7,20,23,86
28,7,20,24,199
28,7,20,25,1274
28,7,20,26,1134
28,7,20,27,8538
28,7,20,28,20543
28,7,21,19,13
28,7,21,20,1
28,7,21,21,8
28,7,21,22,121
28,7,21,23,146
28,7,21,24,344
28,7,21,25,2018
28,7,21,26,2309
28,7,21,27,16723
28,7,21,28,40561
28,7,22,18,3
28,7,22,19,6
28,7,22,20,15
28,7,22,21,18
28,7,22,22,205
28,7,22,23,243
28,7,22,24,638
28,7,22,25,4542
28,7,22,26,4984
28,7,22,27,39386
28,7,22,28,93544
28,7,23,18,6
28,7,23,19,1
28,7,23,20,13
28,7,23,21,22
28,7,23,22,348
28,7,23,23,327
28,7,23,24,802
28,7,23,25,7152
28,7,23,26,7701
28,7,23,27,62098
28,7,23,28,149050
28,7,24,18,6
28,7,24,19,5
28,7,24,20,17
28,7,24,21,25
28,7,24,22,497
28,7,24,23,342
28,7,24,24,1244
28,7,24,25,10403
28,7,24,26,10785
28,7,24,27,88962
28,7,24,28,202754
28,7,25,18,1
28,7,25,19,3
28,7,25,20,4
28,7,25,21,15
28,7,25,22,404
28,7,25,23,255
28,7,25,24,835
28,7,25,25,9120
28,7,25,26,8492
28,7,25,27,73412
28,7,25,28,157755
28,7,26,18,2
28,7,26,19,2
28,7,26,20,1
28,7,26,21,7
28,7,26,22,300
28,7,26,23,136
28,7,26,24,368
28,7,26,25,4936
28,7,26,26,4197
28,7,26,27,36313
28,7,26,28,73174
28,7,27,18,2
28,7,27,20,1
28,7,27,21,1
28,7,27,22,53
28,7,27,23,7
28,7,27,24,45
28,7,27,25,604
28,7,27,26,461
28,7,27,27,4148
28,7,27,28,7612
28,7,28,25,6
28,7,28,26,5
28,7,28,27,26
28,7,28,28,61
29,7,13,25,7
29,7,13,26,5
29,7,13,27,8
29,7,13,28,36
29,7,14,22,3
29,7,14,25,6
29,7,14,26,5
29,7,14,27,18
29,7,14,28,60
29,7,15,22,8
29,7,15,23,6
29,7,15,24,2
29,7,15,25,20
29,7,15,26,19
29,7,15,27,87
29,7,15,28,237
29,7,16,22,9
29,7,16,23,6
29,7,16,24,5
29,7,16,25,39
29,7,16,26,30
29,7,16,27,191
29,7,16,28,428
29,7,17,19,3
29,7,17,22,13
29,7,17,23,14
29,7,17,24,13
29,7,17,25,93
29,7,17,26,63
29,7,17,27,411
29,7,17,28,958
29,7,18,18,2
29,7,18,19,4
29,7,18,22,25
29,7,18,23,28
29,7,18,24,53
29,7,18,25,294
29,7,18,26,267
29,7,18,27,1855
29,7,18,28,4702
29,7,19,18,1
29,7,19,19,1
29,7,19,21,2
29,7,19,22,47
29,7,19,23,37
29,7,19,24,63
29,7,19,25,416
29,7,19,26,491
29,7,19,27,3357
29,7,19,28,9106
29,7,20,18,2
29,7,20,19,2
29,7,20,20,11
29,7,20,21,7
29,7,20,22,123
29,7,20,23,86
29,7,20,24,200
29,7,20,25,1309
29,7,20,26,1159
29,7,20,27,9153
29,7,20,28,24472
29,7,21,19,13
29,7,21,20,1
29,7,21,21,8
29,7,21,22,124
29,7,21,23,146
29,7,21,24,344
29,7,21,25,2082
29,7,21,26,2381
29,7,21,27,18029
29,7,21,28,48934
29,7,22,18,3
29,7,22,19,6
29,7,22,20,15
29,7,22,21,18
29,7,22,22,209
29,7,22,23,250
29,7,22,24,648
29,7,22,25,4729
29,7,22,26,5191
29,7,22,27,43409
29,7,22,28,117384
29,7,23,18,6
29,7,23,19,1
29,7,23,20,13
29,7,23,21,22
29,7,23,22,358
29,7,23,23,339
29,7,23,24,813
29,7,23,25,7531
29,7,23,26,8122
29,7,23,27,70094
29,7,23,28,193704
29,7,24,18,6
29,7,24,19,5
29,7,24,20,17
29,7,24,21,25
29,7,24,22,511
29,7,24,23,354
29,7,24,24,1289
29,7,24,25,11306
29,7,24,26,11729
29,7,24,27,105621
29,7,24,28,282641
29,7,25,18,1
29,7,25,19,3
29,7,25,20,4
29,7,25,21,15
29,7,25,22,416
29,7,25,23,271
29,7,25,24,892
29,7,25,25,10481
29,7,25,26,9636
29,7,25,27,93294
29,7,25,28,237876
29,7,26,18,2
29,7,26,19,2
29,7,26,20,1
29,7,26,21,7
29,7,26,22,332
29,7,26,23,146
29,7,26,24,399
29,7,26,25,6174
29,7,26,26,5061
29,7,26,27,50537
29,7,26,28,121969
29,7,27,18,2
29,7,27,20,1
29,7,27,21,1
29,7,27,22,72
29,7,27,23,10
29,7,27,24,51
29,7,27,25,876
29,7,27,26,660
29,7,27,27,6859
29,7,27,28,15938
29,7,28,22,1
29,7,28,25,9
29,7,28,26,5
29,7,28,27,76
29,7,28,28,191
30,7,13,25,7
30,7,13,26,6
30,7,13,27,9
30,7,13,28,38
30,7,14,22,3
30,7,14,25,8
30,7,14,26,5
30,7,14,27,21
30,7,14,28,63
30,7,15,22,9
30,7,15,23,6
30,7,15,24,3
30,7,15,25,24
30,7,15,26,22
30,7,15,27,93
30,7,15,28,253
30,7,16,22,11
30,7,16,23,7
30,7,16,24,6
30,7,16,25,47
30,7,16,26,31
30,7,16,27,208
30,7,16,28,458
30,7,17,19,3
30,7,17,22,15
30,7,17,23,15
30,7,17,24,14
30,7,17,25,100
30,7,17,26,69
30,7,17,27,450
30,7,17,28,1026
30,7,18,18,2
30,7,18,19,4
30,7,18,22,28
30,7,18,23,32
30,7,18,24,73
30,7,18,25,324
30,7,18,26,301
30,7,18,27,2050
30,7,18,28,5236
30,7,19,18,1
30,7,19,19,1
30,7,19,21,2
30,7,19,22,49
30,7,19,23,39
30,7,19,24,73
30,7,19,25,460
30,7,19,26,551
30,7,19,27,3773
30,7,19,28,10223
30,7,20,18,2
30,7,20,19,2
30,7,20,20,11
30,7,20,21,7
30,7,20,22,126
30,7,20,23,103
30,7,20,24,221
30,7,20,25,1522
30,7,20,26,1290
30,7,20,27,10317
30,7,20,28,27857
30,7,21,19,13
30,7,21,20,1
30,7,21,21,8
30,7,21,22,130
30,7,21,23,172
30,7,21,24,393
30,7,21,25,2375
30,7,21,26,2781
30,7,21,27,20544
30,7,21,28,56181
30,7,22,18,3
30,7,22,19,6
30,7,22,20,15
30,7,22,21,18
30,7,22,22,218
30,7,22,23,305
30,7,22,24,764
30,7,22,25,5597
30,7,22,26,6062
30,7,22,27,51168
30,7,22,28,139324
30,7,23,18,6
30,7,23,19,1
30,7,23,20,13
30,7,23,21,22
30,7,23,22,393
30,7,23,23,394
30,7,23,24,956
30,7,23,25,8894
30,7,23,26,9772
30,7,23,27,85374
30,7,23,28,236083
30,7,24,18,7
30,7,24,19,5
30,7,24,20,17
30,7,24,21,25
30,7,24,22,596
30,7,24,23,451
30,7,24,24,1519
30,7,24,25,14041
30,7,24,26,14983
30,7,24,27,136582
30,7,24,28,364046
30,7,25,18,1
30,7,25,19,3
30,7,25,20,4
30,7,25,21,15
30,7,25,22,490
30,7,25,23,359
30,7,25,24,1094
30,7,25,25,13988
30,7,25,26,13182
30,7,25,27,129556
30,7,25,28,327344
30,7,26,18,2
30,7,26,19,2
30,7,26,20,1
30,7,26,21,7
30,7,26,22,423
30,7,26,23,194
30,7,26,24,536
30,7,26,25,9010
30,7,26,26,7401
30,7,26,27,77120
30,7,26,28,182566
30,7,27,18,2
30,7,27,20,1
30,7,27,21,1
30,7,27,22,101
30,7,27,23,18
30,7,27,24,74
30,7,27,25,1537
30,7,27,26,1125
30,7,27,27,12557
30,7,27,28,28358
30,7,28,22,1
30,7,28,24,1
30,7,28,25,26
30,7,28,26,16
30,7,28,27,212
30,7,28,28,504
31,7,13,25,7
31,7,13,26,6
31,7,13,27,9
31,7,13,28,43
31,7,14,22,3
31,7,14,25,8
31,7,14,26,5
31,7,14,27,21
31,7,14,28,71
31,7,15,22,9
31,7,15,23,6
31,7,15,24,3
31,7,15,25,24
31,7,15,26,22
31,7,15,27,93
31,7,15,28,284
31,7,16,22,11
31,7,16,23,7
31,7,16,24,6
31,7,16,25,47
31,7,16,26,31
31,7,16,27,212
31,7,16,28,514
31,7,17,19,3
31,7,17,22,15
31,7,17,23,15
31,7,17,24,14
31,7,17,25,100
31,7,17,26,69
31,7,17,27,461
31,7,17,28,1165
31,7,18,18,2
31,7,18,19,4
31,7,18,22,28
31,7,18,23,32
31,7,18,24,73
31,7,18,25,329
31,7,18,26,304
31,7,18,27,2162
31,7,18,28,6024
31,7,19,18,1
31,7,19,19,1
31,7,19,21,2
31,7,19,22,49
31,7,19,23,39
31,7,19,24,73
31,7,19,25,467
31,7,19,26,557
31,7,19,27,3944
31,7,19,28,11884
31,7,20,18,2
31,7,20,19,2
31,7,20,20,11
31,7,20,21,7
31,7,20,22,129
31,7,20,23,103
31,7,20,24,221
31,7,20,25,1556
31,7,20,26,1318
31,7,20,27,10939
31,7,20,28,32622
31,7,21,19,13
31,7,21,20,1
31,7,21,21,8
31,7,21,22,133
31,7,21,23,172
31,7,21,24,394
31,7,21,25,2441
31,7,21,26,2844
31,7,21,27,21844
31,7,21,28,66428
31,7,22,18,3
31,7,22,19,6
31,7,22,20,15
31,7,22,21,18
31,7,22,22,222
31,7,22,23,311
31,7,22,24,775
31,7,22,25,5826
31,7,22,26,6303
31,7,22,27,55565
31,7,22,28,170324
31,7,23,18,6
31,7,23,19,1
31,7,23,20,13
31,7,23,21,22
31,7,23,22,401
31,7,23,23,404
31,7,23,24,968
31,7,23,25,9357
31,7,23,26,10259
31,7,23,27,94486
31,7,23,28,296183
31,7,24,18,7
31,7,24,19,5
31,7,24,20,17
31,7,24,21,25
31,7,24,22,615
31,7,24,23,469
31,7,24,24,1560
31,7,24,25,14996
31,7,24,26,16086
31,7,24,27,157371
31,7,24,28,482833
31,7,25,18,1
31,7,25,19,3
31,7,25,20,4
31,7,25,21,15
31,7,25,22,506
31,7,25,23,371
31,7,25,24,1153
31,7,25,25,15487
31,7,25,26,14588
31,7,25,27,157905
31,7,25,28,464725
31,7,26,18,2
31,7,26,19,2
31,7,26,20,1
31,7,26,21,7
31,7,26,22,455
31,7,26,23,202
31,7,26,24,569
31,7,26,25,10683
31,7,26,26,8538
31,7,26,27,101050
31,7,26,28,282331
31,7,27,18,2
31,7,27,20,1
31,7,27,21,1
31,7,27,22,121
31,7,27,23,24
31,7,27,24,80
31,7,27,25,2153
31,7,27,26,1352
31,7,27,27,18783
31,7,27,28,50943
31,7,28,22,1
31,7,28,24,1
31,7,28,25,46
31,7,28,26,21
31,7,28,27,388
31,7,28,28,1161
32,7,13,25,8
32,7,13,26,6
32,7,13,27,9
32,7,13,28,47
32,7,14,22,4
32,7,14,25,8
32,7,14,26,5
32,7,14,27,24
32,7,14,28,75
32,7,15,22,10
32,7,15,23,6
32,7,15,24,3
32,7,15,25,26
32,7,15,26,22
32,7,15,27,100
32,7,15,28,305
32,7,16,22,11
32,7,16,23,7
32,7,16,24,6
32,7,16,25,47
32,7,16,26,33
32,7,16,27,225
32,7,16,28,559
32,7,17,19,3
32,7,17,22,15
32,7,17,23,15
32,7,17,24,14
32,7,17,25,110
32,7,17,26,73
32,7,17,27,500
32,7,17,28,1262
32,7,18,18,2
32,7,18,19,4
32,7,18,22,31
32,7,18,23,34
32,7,18,24,74
32,7,18,25,357
32,7,18,26,337
32,7,18,27,2422
32,7,18,28,6651
32,7,19,18,2
32,7,19,19,2
32,7,19,21,2
32,7,19,22,63
32,7,19,23,48
32,7,19,24,85
32,7,19,25,541
32,7,19,26,617
32,7,19,27,4389
32,7,19,28,13193
32,7,20,18,4
32,7,20,19,2
32,7,20,20,16
32,7,20,21,10
32,7,20,22,160
32,7,20,23,115
32,7,20,24,267
32,7,20,25,1757
32,7,20,26,1462
32,7,20,27,12247
32,7,20,28,36674
32,7,21,19,14
32,7,21,20,2
32,7,21,21,11
32,7,21,22,153
32,7,21,23,188
32,7,21,24,466
32,7,21,25,2768
32,7,21,26,3213
32,7,21,27,24580
32,7,21,28,75327
32,7,22,18,4
32,7,22,19,7
32,7,22,20,18
32,7,22,21,23
32,7,22,22,261
32,7,22,23,358
32,7,22,24,918
32,7,22,25,6654
32,7,22,26,7400
32,7,22,27,64281
32,7,22,28,199180
32,7,23,18,7
32,7,23,19,6
32,7,23,20,15
32,7,23,21,28
32,7,23,22,481
32,7,23,23,502
32,7,23,24,1208
32,7,23,25,10820
32,7,23,26,12353
32,7,23,27,112047
32,7,23,28,353429
32,7,24,18,13
32,7,24,19,8
32,7,24,20,30
32,7,24,21,43
32,7,24,22,792
32,7,24,23,699
32,7,24,24,2132
32,7,24,25,18248
32,7,24,26,20431
32,7,24,27,195268
32,7,24,28,603036
32,7,25,18,11
32,7,25,19,3
32,7,25,20,17
32,7,25,21,29
32,7,25,22,725
32,7,25,23,654
32,7,25,24,1858
32,7,25,25,19821
32,7,25,26,20253
32,7,25,27,207165
32,7,25,28,615194
32,7,26,18,11
32,7,26,19,3
32,7,26,20,16
32,7,26,21,20
32,7,26,22,676
32,7,26,23,485
32,7,26,24,1199
32,7,26,25,14551
32,7,26,26,13149
32,7,26,27,142529
32,7,26,28,402541
32,7,27,18,12
32,7,27,20,4
32,7,27,21,5
32,7,27,22,261
32,7,27,23,141
32,7,27,24,255
32,7,27,25,3364
32,7,27,26,2617
32,7,27,27,30102
32,7,27,28,82323
32,7,28,18,2
32,7,28,22,6
32,7,28,23,9
32,7,28,24,12
32,7,28,25,94
32,7,28,26,71
32,7,28,27,811
32,7,28,28,2329
33,7,13,25,8
33,7,13,26,6
33,7,13,27,9
33,7,13,28,52
33,7,14,22,4
33,7,14,25,8
33,7,14,26,5
33,7,14,27,26
33,7,14,28,81
33,7,15,22,10
33,7,15,23,6
33,7,15,24,3
33,7,15,25,26
33,7,15,26,23
33,7,15,27,106
33,7,15,28,334
33,7,16,22,11
33,7,16,23,7
33,7,16,24,6
33,7,16,25,48
33,7,16,26,37
33,7,16,27,237
33,7,16,28,610
33,7,17,19,3
33,7,17,22,15
33,7,17,23,15
33,7,17,24,14
33,7,17,25,118
33,7,17,26,76
33,7,17,27,528
33,7,17,28,1381
33,7,18,18,2
33,7,18,19,4
33,7,18,22,33
33,7,18,23,35
33,7,18,24,74
33,7,18,25,376
33,7,18,26,344
33,7,18,27,2577
33,7,18,28,7477
33,7,19,18,2
33,7,19,19,2
33,7,19,21,2
33,7,19,22,63
33,7,19,23,48
33,7,19,24,85
33,7,19,25,557
33,7,19,26,625
33,7,19,27,4588
33,7,19,28,15029
33,7,20,18,4
33,7,20,19,2
33,7,20,20,16
33,7,20,21,10
33,7,20,22,164
33,7,20,23,115
33,7,20,24,269
33,7,20,25,1836
33,7,20,26,1488
33,7,20,27,13249
33,7,20,28,41857
33,7,21,19,14
33,7,21,20,2
33,7,21,21,11
33,7,21,22,160
33,7,21,23,188
33,7,21,24,466
33,7,21,25,2895
33,7,21,26,3305
33,7,21,27,26796
33,7,21,28,86895
33,7,22,18,4
33,7,22,19,7
33,7,22,20,18
33,7,22,21,23
33,7,22,22,273
33,7,22,23,373
33,7,22,24,940
33,7,22,25,7084
33,7,22,26,7879
33,7,22,27,71779
33,7,22,28,235370
33,7,23,18,7
33,7,23,19,6
33,7,23,20,15
33,7,23,21,28
33,7,23,22,504
33,7,23,23,531
33,7,23,24,1259
33,7,23,25,11823
33,7,23,26,13271
33,7,23,27,127323
33,7,23,28,425289
33,7,24,18,13
33,7,24,19,8
33,7,24,20,30
33,7,24,21,43
33,7,24,22,821
33,7,24,23,740
33,7,24,24,2239
33,7,24,25,20264
33,7,24,26,22606
33,7,24,27,230955
33,7,24,28,758467
33,7,25,18,11
33,7,25,19,3
33,7,25,20,17
33,7,25,21,29
33,7,25,22,784
33,7,25,23,703
33,7,25,24,1985
33,7,25,25,22934
33,7,25,26,23472
33,7,25,27,259394
33,7,25,28,817412
33,7,26,18,11
33,7,26,19,3
33,7,26,20,16
33,7,26,21,20
33,7,26,22,735
33,7,26,23,535
33,7,26,24,1333
33,7,26,25,17725
33,7,26,26,16277
33,7,26,27,191945
33,7,26,28,569790
33,7,27,18,13
33,7,27,20,4
33,7,27,21,5
33,7,27,22,310
33,7,27,23,166
33,7,27,24,304
33,7,27,25,4529
33,7,27,26,3608
33,7,27,27,45511
33,7,27,28,130634
33,7,28,18,2
33,7,28,22,11
33,7,28,23,13
